Trials = 100000   SKIP
Wishes Available,         X,        C0,        C1,        C2,        C3,        C4,        C5,        C6   SKIP
             273,    0.0000,    8.0750,   44.1620,   34.7540,   10.8090,    1.9410,    0.2220,    0.0370
             274,    0.0000,    7.9580,   43.4440,   34.9810,   11.2950,    2.0720,    0.2110,    0.0390
             275,    0.0000,    7.9530,   43.1440,   35.1470,   11.3300,    2.1150,    0.2750,    0.0360
             276,    0.0000,    7.6870,   42.9600,   35.3090,   11.6000,    2.1580,    0.2670,    0.0190
             277,    0.0000,    7.3780,   42.7390,   35.6920,   11.7310,    2.1380,    0.2890,    0.0330
             278,    0.0000,    7.3040,   42.1360,   35.8980,   12.1390,    2.2120,    0.2830,    0.0280
             279,    0.0000,    7.3500,   41.7700,   36.2190,   12.0670,    2.2570,    0.3010,    0.0360
             280,    0.0000,    7.2260,   41.6020,   36.2840,   12.2440,    2.3500,    0.2650,    0.0290
             281,    0.0000,    6.9620,   41.5540,   36.3250,   12.4630,    2.3230,    0.3300,    0.0430
             282,    0.0000,    6.7000,   41.3060,   36.4690,   12.6730,    2.4440,    0.3660,    0.0420
             283,    0.0000,    6.6570,   40.6540,   36.7390,   12.9820,    2.5900,    0.3310,    0.0470
             284,    0.0000,    6.6100,   40.5450,   36.7820,   13.0190,    2.6420,    0.3550,    0.0470
             285,    0.0000,    6.4160,   40.4540,   36.9540,   13.1040,    2.6490,    0.3690,    0.0540
             286,    0.0000,    6.2330,   39.9620,   37.2120,   13.5220,    2.6780,    0.3500,    0.0430
             287,    0.0000,    6.2470,   39.8210,   37.1030,   13.5260,    2.8540,    0.3990,    0.0500
             288,    0.0000,    6.0010,   39.4030,   37.6360,   13.7030,    2.8130,    0.3900,    0.0540
             289,    0.0000,    5.8230,   39.1800,   37.6520,   13.8910,    2.9620,    0.4370,    0.0550
             290,    0.0000,    5.7440,   39.0350,   37.4800,   14.3690,    2.9220,    0.4150,    0.0350
             291,    0.0000,    5.6430,   38.7030,   37.7880,   14.3440,    3.0470,    0.4210,    0.0540
             292,    0.0000,    5.4510,   38.2840,   37.9530,   14.6550,    3.1500,    0.4480,    0.0590
             293,    0.0000,    5.3630,   37.9000,   38.0700,   15.0910,    3.0540,    0.4840,    0.0380
             294,    0.0000,    5.2590,   37.7880,   38.3540,   14.8040,    3.2680,    0.4650,    0.0620
             295,    0.0000,    5.0570,   37.5060,   38.5150,   15.2110,    3.1800,    0.4850,    0.0460
             296,    0.0000,    5.0840,   37.0890,   38.5140,   15.3170,    3.4280,    0.4970,    0.0710
             297,    0.0000,    4.8240,   36.8530,   38.6410,   15.6250,    3.4770,    0.5220,    0.0580
             298,    0.0000,    4.6350,   36.6560,   39.0340,   15.6510,    3.4500,    0.5070,    0.0670
             299,    0.0000,    4.4370,   36.1050,   39.1820,   16.0210,    3.6580,    0.5320,    0.0650
             300,    0.0000,    4.3560,   35.6370,   39.4390,   16.2490,    3.7290,    0.5210,    0.0690
             301,    0.0000,    3.9280,   35.1990,   40.1110,   16.3070,    3.7920,    0.5980,    0.0650
             302,    0.0000,    3.6270,   35.0270,   40.2480,   16.6130,    3.8550,    0.5450,    0.0850
             303,    0.0000,    3.2630,   34.3730,   40.7260,   17.0460,    3.8740,    0.6480,    0.0700
             304,    0.0000,    2.8570,   34.2030,   40.8920,   17.3410,    3.9970,    0.6270,    0.0830
             305,    0.0000,    2.5270,   33.7400,   41.4000,   17.6490,    3.9550,    0.6330,    0.0960
             306,    0.0000,    2.1290,   32.9400,   42.0950,   17.9130,    4.1840,    0.6490,    0.0900
             307,    0.0000,    1.8300,   32.4240,   42.3950,   18.2750,    4.2870,    0.7160,    0.0730
             308,    0.0000,    1.5010,   31.8550,   42.9460,   18.5630,    4.3800,    0.6650,    0.0900
             309,    0.0000,    1.1150,   31.1660,   43.6320,   18.8540,    4.4470,    0.7000,    0.0860
             310,    0.0000,    0.8140,   30.9220,   43.8750,   19.0540,    4.4720,    0.7580,    0.1050
             311,    0.0000,    0.6360,   30.5340,   43.6930,   19.6450,    4.6030,    0.7650,    0.1240
             312,    0.0000,    0.5040,   30.3540,   43.8330,   19.7530,    4.7120,    0.7480,    0.0960
             313,    0.0000,    0.3260,   29.4900,   44.3380,   20.1870,    4.7630,    0.8000,    0.0960
             314,    0.0000,    0.2260,   29.1770,   44.5270,   20.1970,    4.9590,    0.8030,    0.1110
             315,    0.0000,    0.1690,   28.8280,   44.2360,   20.6770,    5.0800,    0.8800,    0.1300
             316,    0.0000,    0.1120,   28.2620,   44.4820,   21.0560,    5.0840,    0.8910,    0.1130
             317,    0.0000,    0.0550,   27.9420,   44.6410,   20.9900,    5.3700,    0.8720,    0.1300
             318,    0.0000,    0.0420,   27.5640,   44.5550,   21.3820,    5.3990,    0.9370,    0.1210
             319,    0.0000,    0.0200,   27.1070,   44.3370,   21.8830,    5.5840,    0.9340,    0.1350
             320,    0.0000,    0.0130,   26.9100,   44.4430,   21.9300,    5.6130,    0.9480,    0.1430
             321,    0.0000,    0.0070,   26.4460,   44.5260,   22.2670,    5.7420,    0.8720,    0.1400
             322,    0.0000,    0.0030,   26.0520,   44.4980,   22.5240,    5.7530,    1.0350,    0.1350
             323,    0.0000,    0.0020,   25.8900,   43.9360,   22.9110,    6.0180,    1.1020,    0.1410
             324,    0.0000,    0.0020,   25.2480,   44.5980,   22.9580,    6.0320,    1.0120,    0.1500
             325,    0.0000,    0.0010,   24.9100,   44.1790,   23.4920,    6.1850,    1.0590,    0.1740
             326,    0.0000,    0.0000,   24.4940,   44.4470,   23.4440,    6.3620,    1.1200,    0.1330
             327,    0.0000,    0.0000,   24.4190,   44.1120,   23.5710,    6.5430,    1.1760,    0.1790
             328,    0.0000,    0.0000,   24.0940,   44.0900,   23.7890,    6.6710,    1.1970,    0.1590
             329,    0.0000,    0.0000,   23.5680,   44.2890,   24.1530,    6.6300,    1.1810,    0.1790
             330,    0.0000,    0.0000,   23.3200,   43.7650,   24.6360,    6.8150,    1.2780,    0.1860
             331,    0.0000,    0.0000,   22.9400,   43.7020,   24.8070,    7.0880,    1.2800,    0.1830
             332,    0.0000,    0.0000,   22.8450,   43.7340,   24.8010,    7.1420,    1.2680,    0.2100
             333,    0.0000,    0.0000,   22.4380,   43.5600,   25.1940,    7.2640,    1.3240,    0.2200
             334,    0.0000,    0.0000,   21.9850,   43.7310,   25.5230,    7.2260,    1.3470,    0.1880
             335,    0.0000,    0.0000,   21.5620,   43.4930,   25.8580,    7.4910,    1.3660,    0.2300
             336,    0.0000,    0.0000,   21.1360,   43.7130,   25.8830,    7.5740,    1.4440,    0.2500
             337,    0.0000,    0.0000,   21.1380,   43.2110,   26.4120,    7.5850,    1.4440,    0.2100
             338,    0.0000,    0.0000,   20.5570,   43.2040,   26.5820,    7.9120,    1.5110,    0.2340
             339,    0.0000,    0.0000,   20.2430,   43.3460,   26.4760,    8.1480,    1.5170,    0.2700
             340,    0.0000,    0.0000,   20.1420,   43.1100,   26.7450,    8.2220,    1.5170,    0.2640
             341,    0.0000,    0.0000,   19.7830,   43.0350,   26.9350,    8.3940,    1.5790,    0.2740
             342,    0.0000,    0.0000,   19.4660,   42.8540,   27.3740,    8.3710,    1.6780,    0.2570
             343,    0.0000,    0.0000,   19.3700,   42.5720,   27.4440,    8.5950,    1.7310,    0.2880
             344,    0.0000,    0.0000,   18.8760,   42.6340,   27.7870,    8.7010,    1.7250,    0.2770
             345,    0.0000,    0.0000,   18.7790,   42.4120,   27.7460,    8.9510,    1.8020,    0.3100
             346,    0.0000,    0.0000,   18.5090,   42.3080,   28.1340,    8.9580,    1.8000,    0.2910
             347,    0.0000,    0.0000,   18.1510,   42.0170,   28.3750,    9.2990,    1.8270,    0.3310
             348,    0.0000,    0.0000,   17.8850,   41.9640,   28.4370,    9.4760,    1.9540,    0.2840
             349,    0.0000,    0.0000,   17.3210,   42.1120,   28.8940,    9.4510,    1.9180,    0.3040
             350,    0.0000,    0.0000,   17.0940,   41.6220,   29.1670,    9.7240,    2.0710,    0.3220
             351,    0.0000,    0.0000,   17.0490,   41.6550,   29.1000,    9.7850,    2.0460,    0.3650
             352,    0.0000,    0.0000,   16.7830,   41.4760,   29.3160,    9.8880,    2.1860,    0.3510
             353,    0.0000,    0.0000,   16.4460,   41.3950,   29.6870,   10.0260,    2.0600,    0.3860
             354,    0.0000,    0.0000,   16.2430,   41.0130,   29.7690,   10.3790,    2.2000,    0.3960
             355,    0.0000,    0.0000,   15.6530,   40.9180,   30.2230,   10.5860,    2.2220,    0.3980
             356,    0.0000,    0.0000,   15.5640,   41.2560,   29.8980,   10.5090,    2.3950,    0.3780
             357,    0.0000,    0.0000,   15.4610,   40.6290,   30.3390,   10.8490,    2.2950,    0.4270
             358,    0.0000,    0.0000,   15.0590,   40.6060,   30.5910,   10.8590,    2.4580,    0.4270
             359,    0.0000,    0.0000,   14.9820,   40.3840,   30.9120,   10.9370,    2.3560,    0.4290
             360,    0.0000,    0.0000,   14.5590,   40.1310,   31.1160,   11.2870,    2.4170,    0.4900
             361,    0.0000,    0.0000,   14.2450,   40.1910,   31.2190,   11.3580,    2.5290,    0.4580
             362,    0.0000,    0.0000,   14.2700,   39.8100,   31.2390,   11.6990,    2.5400,    0.4420
             363,    0.0000,    0.0000,   14.0890,   39.8730,   31.3290,   11.5480,    2.6790,    0.4820
             364,    0.0000,    0.0000,   13.6330,   39.5220,   31.7450,   11.9520,    2.6420,    0.5060
             365,    0.0000,    0.0000,   13.2970,   39.2810,   31.9300,   12.1190,    2.8600,    0.5130
             366,    0.0000,    0.0000,   13.4840,   39.1350,   31.9350,   12.1790,    2.7800,    0.4870
             367,    0.0000,    0.0000,   13.1070,   39.1530,   31.7080,   12.5250,    2.9330,    0.5740
             368,    0.0000,    0.0000,   12.7690,   38.7870,   32.2420,   12.6400,    3.0180,    0.5440
             369,    0.0000,    0.0000,   12.6680,   38.5670,   32.3840,   12.8440,    2.9660,    0.5710
             370,    0.0000,    0.0000,   12.5920,   38.5740,   32.3320,   12.8600,    3.0560,    0.5860
             371,    0.0000,    0.0000,   12.0920,   38.2890,   32.7680,   13.1130,    3.1360,    0.6020
             372,    0.0000,    0.0000,   11.8190,   37.7350,   33.1910,   13.3550,    3.2280,    0.6720
             373,    0.0000,    0.0000,   11.6090,   37.9020,   33.2840,   13.2670,    3.3220,    0.6160
             374,    0.0000,    0.0000,   11.4670,   37.8900,   33.0180,   13.5760,    3.3510,    0.6980
             375,    0.0000,    0.0000,   11.1910,   37.3540,   33.6530,   13.7180,    3.4220,    0.6620
             376,    0.0000,    0.0000,   10.9120,   37.4300,   33.6260,   13.8320,    3.5270,    0.6730
             377,    0.0000,    0.0000,   10.6120,   37.4250,   33.5780,   14.0870,    3.5830,    0.7150
             378,    0.0000,    0.0000,   10.1710,   37.2480,   34.1660,   14.1880,    3.5590,    0.6680
             379,    0.0000,    0.0000,    9.7100,   36.7350,   34.5500,   14.5220,    3.7390,    0.7440
             380,    0.0000,    0.0000,    9.5030,   36.7150,   34.5240,   14.8100,    3.7170,    0.7310
             381,    0.0000,    0.0000,    9.0740,   36.5860,   34.9240,   14.7870,    3.8490,    0.7800
             382,    0.0000,    0.0000,    8.5990,   36.2790,   35.4110,   15.0370,    3.8710,    0.8030
             383,    0.0000,    0.0000,    8.2170,   36.3300,   35.5410,   15.2400,    3.8670,    0.8050
             384,    0.0000,    0.0000,    7.6370,   36.1870,   35.7970,   15.3880,    4.1070,    0.8840
             385,    0.0000,    0.0000,    7.3850,   36.0810,   35.9100,   15.6350,    4.1070,    0.8820
             386,    0.0000,    0.0000,    6.8230,   35.8060,   36.3140,   16.1220,    4.0710,    0.8640
             387,    0.0000,    0.0000,    6.6440,   35.3560,   36.4210,   16.3890,    4.2380,    0.9520
             388,    0.0000,    0.0000,    6.2160,   35.6170,   36.4790,   16.3490,    4.3720,    0.9670
             389,    0.0000,    0.0000,    5.9320,   34.9290,   36.9820,   16.8340,    4.3510,    0.9720
             390,    0.0000,    0.0000,    5.7200,   34.9240,   37.0950,   16.8260,    4.4660,    0.9690
             391,    0.0000,    0.0000,    5.3800,   34.4920,   37.4560,   16.9890,    4.6960,    0.9870
             392,    0.0000,    0.0000,    5.1940,   34.2830,   37.4360,   17.1390,    4.8740,    1.0740
             393,    0.0000,    0.0000,    5.1220,   34.1040,   37.3610,   17.5770,    4.7150,    1.1210
             394,    0.0000,    0.0000,    4.8730,   33.7820,   37.6510,   17.6160,    4.9990,    1.0790
             395,    0.0000,    0.0000,    4.7590,   33.5080,   37.7180,   18.0560,    4.8450,    1.1140
             396,    0.0000,    0.0000,    4.6300,   33.3670,   37.8510,   17.9780,    5.0370,    1.1370
             397,    0.0000,    0.0000,    4.4740,   32.9350,   37.9340,   18.3180,    5.1690,    1.1700
             398,    0.0000,    0.0000,    4.3380,   32.5520,   38.3380,   18.2580,    5.3190,    1.1950
             399,    0.0000,    0.0000,    4.3450,   32.0260,   38.1260,   18.9890,    5.2640,    1.2500
             400,    0.0000,    0.0000,    4.2250,   31.7130,   38.2580,   19.0830,    5.4820,    1.2390
             401,    0.0000,    0.0000,    4.0700,   31.4380,   38.3990,   19.2330,    5.4860,    1.3740
             402,    0.0000,    0.0000,    4.0310,   31.0830,   38.2340,   19.6990,    5.6630,    1.2900
             403,    0.0000,    0.0000,    3.9210,   31.0330,   38.0780,   19.7980,    5.7510,    1.4190
             404,    0.0000,    0.0000,    3.7950,   30.8270,   38.4480,   19.7260,    5.8210,    1.3830
             405,    0.0000,    0.0000,    3.7880,   30.2090,   38.4880,   20.0930,    6.0030,    1.4190
             406,    0.0000,    0.0000,    3.5690,   29.9480,   38.4710,   20.3820,    6.1270,    1.5030
             407,    0.0000,    0.0000,    3.5490,   29.9210,   38.3330,   20.5920,    6.0930,    1.5120
             408,    0.0000,    0.0000,    3.5470,   29.3910,   38.4210,   20.7220,    6.3310,    1.5880
             409,    0.0000,    0.0000,    3.4590,   29.1100,   38.5740,   20.8310,    6.4150,    1.6110
             410,    0.0000,    0.0000,    3.4000,   28.9240,   38.5300,   21.0600,    6.4800,    1.6060
             411,    0.0000,    0.0000,    3.2020,   28.4690,   38.7800,   21.2750,    6.5990,    1.6750
             412,    0.0000,    0.0000,    3.1770,   28.4770,   38.8120,   21.2060,    6.6380,    1.6900
             413,    0.0000,    0.0000,    3.1050,   27.7140,   38.7980,   21.8810,    6.8500,    1.6520
             414,    0.0000,    0.0000,    3.1320,   27.5220,   38.7630,   21.9460,    6.8760,    1.7610
             415,    0.0000,    0.0000,    3.0230,   27.1530,   38.6220,   22.3070,    7.0830,    1.8120
             416,    0.0000,    0.0000,    2.9300,   26.9630,   38.7810,   22.3320,    7.0900,    1.9040
             417,    0.0000,    0.0000,    2.8280,   26.7510,   38.5440,   22.6390,    7.3490,    1.8890
             418,    0.0000,    0.0000,    2.8440,   26.2840,   39.0180,   22.5600,    7.4040,    1.8900
             419,    0.0000,    0.0000,    2.7310,   26.1410,   38.6210,   22.9600,    7.5910,    1.9560
             420,    0.0000,    0.0000,    2.6970,   25.6880,   38.7790,   23.1550,    7.6910,    1.9900
             421,    0.0000,    0.0000,    2.6380,   25.5320,   38.8200,   23.1910,    7.7410,    2.0780
             422,    0.0000,    0.0000,    2.5050,   24.9630,   38.9460,   23.4070,    8.0900,    2.0890
             423,    0.0000,    0.0000,    2.4810,   24.8880,   38.6960,   23.6970,    8.0440,    2.1940
             424,    0.0000,    0.0000,    2.3750,   24.7570,   38.5300,   23.8160,    8.2940,    2.2280
             425,    0.0000,    0.0000,    2.3220,   24.2470,   38.6930,   23.9930,    8.4890,    2.2560
             426,    0.0000,    0.0000,    2.2750,   24.4300,   38.6310,   24.1330,    8.2170,    2.3140
             427,    0.0000,    0.0000,    2.2380,   24.1120,   38.2710,   24.5230,    8.4810,    2.3750
             428,    0.0000,    0.0000,    2.2380,   23.8420,   38.1430,   24.6220,    8.7530,    2.4020
             429,    0.0000,    0.0000,    2.2460,   23.2000,   38.3980,   25.0800,    8.5970,    2.4790
             430,    0.0000,    0.0000,    2.0970,   23.0260,   38.3170,   24.9920,    8.9940,    2.5740
             431,    0.0000,    0.0000,    2.0390,   22.6700,   38.5090,   25.2140,    8.9860,    2.5820
             432,    0.0000,    0.0000,    1.9320,   22.3320,   38.3420,   25.6120,    9.1140,    2.6680
             433,    0.0000,    0.0000,    1.9200,   22.1060,   38.2500,   25.6050,    9.4130,    2.7060
             434,    0.0000,    0.0000,    1.7780,   21.8220,   38.0720,   26.0250,    9.5180,    2.7850
             435,    0.0000,    0.0000,    1.7030,   21.6250,   38.0730,   26.0820,    9.7730,    2.7440
             436,    0.0000,    0.0000,    1.8130,   21.2240,   38.2560,   26.1310,    9.8160,    2.7600
             437,    0.0000,    0.0000,    1.7890,   21.0080,   37.8670,   26.4630,    9.9650,    2.9080
             438,    0.0000,    0.0000,    1.6580,   20.8160,   37.6610,   26.9020,    9.8770,    3.0860
             439,    0.0000,    0.0000,    1.7050,   20.6940,   37.6150,   26.6140,   10.2690,    3.1030
             440,    0.0000,    0.0000,    1.5270,   20.1570,   37.9540,   27.0200,   10.1990,    3.1430
             441,    0.0000,    0.0000,    1.5230,   19.8750,   37.8700,   27.0040,   10.4930,    3.2350
             442,    0.0000,    0.0000,    1.4480,   19.8770,   37.6780,   27.1970,   10.5670,    3.2330
             443,    0.0000,    0.0000,    1.4340,   19.5930,   37.5350,   27.4060,   10.6910,    3.3410
             444,    0.0000,    0.0000,    1.3940,   19.3610,   37.7440,   27.3790,   10.7880,    3.3340
             445,    0.0000,    0.0000,    1.3840,   19.1200,   37.3640,   27.8180,   10.8580,    3.4560
             446,    0.0000,    0.0000,    1.2610,   18.9730,   37.1340,   28.0670,   11.1160,    3.4490
             447,    0.0000,    0.0000,    1.2930,   18.4640,   37.3570,   27.9290,   11.3250,    3.6320
             448,    0.0000,    0.0000,    1.2670,   18.1700,   37.0430,   28.2860,   11.5150,    3.7190
             449,    0.0000,    0.0000,    1.1190,   18.2120,   36.9150,   28.3980,   11.7250,    3.6310
             450,    0.0000,    0.0000,    1.1290,   17.7690,   37.1770,   28.4370,   11.7400,    3.7480
             451,    0.0000,    0.0000,    1.0480,   17.5780,   36.9180,   28.7530,   11.8250,    3.8780
