Trials = 100000   SKIP
Wishes Available,         X,        C0,        C1,        C2,        C3,        C4,        C5,        C6   SKIP
             543,    0.0000,    0.0000,    0.0000,    2.4610,   19.7130,   34.3980,   26.7760,    16.6520
             544,    0.0000,    0.0000,    0.0000,    2.4010,   19.2540,   34.4780,   26.9800,    16.8870
             545,    0.0000,    0.0000,    0.0000,    2.2990,   19.0290,   34.5910,   26.9680,    17.1130
             546,    0.0000,    0.0000,    0.0000,    2.1450,   18.8310,   34.3610,   27.1730,    17.4900
             547,    0.0000,    0.0000,    0.0000,    2.0600,   18.5240,   34.6790,   27.4290,    17.3080
             548,    0.0000,    0.0000,    0.0000,    1.9250,   18.5300,   34.2320,   27.4680,    17.8450
             549,    0.0000,    0.0000,    0.0000,    1.7690,   18.1390,   34.2140,   27.6710,    18.2070
             550,    0.0000,    0.0000,    0.0000,    1.6950,   17.8970,   34.3570,   27.7210,    18.3300
             551,    0.0000,    0.0000,    0.0000,    1.7350,   17.8870,   33.8790,   28.0140,    18.4850
             552,    0.0000,    0.0000,    0.0000,    1.6230,   17.5200,   33.9630,   28.3440,    18.5500
             553,    0.0000,    0.0000,    0.0000,    1.5240,   17.2140,   33.9180,   28.4970,    18.8470
             554,    0.0000,    0.0000,    0.0000,    1.4900,   17.0620,   33.7450,   28.2680,    19.4350
             555,    0.0000,    0.0000,    0.0000,    1.4100,   16.6190,   33.5480,   28.9860,    19.4370
             556,    0.0000,    0.0000,    0.0000,    1.3490,   16.6850,   33.6400,   28.6640,    19.6620
             557,    0.0000,    0.0000,    0.0000,    1.3540,   16.3770,   33.6080,   28.8960,    19.7650
             558,    0.0000,    0.0000,    0.0000,    1.2840,   16.0310,   33.3720,   29.1310,    20.1820
             559,    0.0000,    0.0000,    0.0000,    1.2910,   15.9220,   33.3490,   29.1290,    20.3090
             560,    0.0000,    0.0000,    0.0000,    1.1940,   15.7010,   33.3370,   29.2910,    20.4770
             561,    0.0000,    0.0000,    0.0000,    1.1320,   15.3230,   33.5410,   29.0070,    20.9970
             562,    0.0000,    0.0000,    0.0000,    1.1400,   15.2160,   33.1320,   29.6550,    20.8570
             563,    0.0000,    0.0000,    0.0000,    1.2110,   14.9470,   32.5800,   29.7340,    21.5280
             564,    0.0000,    0.0000,    0.0000,    1.0830,   14.9490,   32.6830,   29.4410,    21.8440
             565,    0.0000,    0.0000,    0.0000,    1.1260,   14.8210,   32.5860,   29.5530,    21.9140
             566,    0.0000,    0.0000,    0.0000,    0.9650,   14.5170,   32.7690,   29.8250,    21.9240
             567,    0.0000,    0.0000,    0.0000,    1.0180,   14.1900,   32.3460,   29.9990,    22.4470
             568,    0.0000,    0.0000,    0.0000,    1.0080,   13.9000,   32.1840,   30.2950,    22.6130
             569,    0.0000,    0.0000,    0.0000,    0.9330,   13.7690,   31.8210,   30.2930,    23.1840
             570,    0.0000,    0.0000,    0.0000,    0.9900,   13.6700,   31.8200,   30.2910,    23.2290
             571,    0.0000,    0.0000,    0.0000,    0.9720,   13.1570,   31.9910,   30.3770,    23.5030
             572,    0.0000,    0.0000,    0.0000,    0.8700,   13.2220,   31.6330,   30.4760,    23.7990
             573,    0.0000,    0.0000,    0.0000,    0.8730,   13.3130,   31.4770,   30.4740,    23.8630
             574,    0.0000,    0.0000,    0.0000,    0.8390,   12.6730,   31.5760,   30.5930,    24.3190
             575,    0.0000,    0.0000,    0.0000,    0.8100,   12.5570,   31.0560,   30.9450,    24.6320
             576,    0.0000,    0.0000,    0.0000,    0.8440,   12.3980,   31.0720,   30.5870,    25.0990
             577,    0.0000,    0.0000,    0.0000,    0.7770,   12.2860,   30.5380,   31.0840,    25.3150
             578,    0.0000,    0.0000,    0.0000,    0.7760,   12.2670,   30.7740,   30.9780,    25.2050
             579,    0.0000,    0.0000,    0.0000,    0.7410,   11.8360,   30.5300,   31.0560,    25.8370
             580,    0.0000,    0.0000,    0.0000,    0.7020,   11.9410,   30.4500,   31.0000,    25.9070
             581,    0.0000,    0.0000,    0.0000,    0.7180,   11.5040,   30.0630,   31.3750,    26.3400
             582,    0.0000,    0.0000,    0.0000,    0.6220,   11.4520,   29.9630,   31.0560,    26.9070
             583,    0.0000,    0.0000,    0.0000,    0.6480,   11.2750,   29.8740,   31.4470,    26.7560
             584,    0.0000,    0.0000,    0.0000,    0.6100,   10.9680,   29.8810,   31.3600,    27.1810
             585,    0.0000,    0.0000,    0.0000,    0.5980,   11.0040,   29.6980,   31.3440,    27.3560
             586,    0.0000,    0.0000,    0.0000,    0.5810,   10.5420,   29.3880,   31.5280,    27.9610
             587,    0.0000,    0.0000,    0.0000,    0.5290,   10.5390,   29.1820,   31.6670,    28.0830
             588,    0.0000,    0.0000,    0.0000,    0.5770,   10.2860,   28.9920,   31.8600,    28.2850
             589,    0.0000,    0.0000,    0.0000,    0.5370,   10.2350,   29.0370,   31.6230,    28.5680
             590,    0.0000,    0.0000,    0.0000,    0.5020,   10.0360,   28.7280,   31.7090,    29.0250
             591,    0.0000,    0.0000,    0.0000,    0.5070,    9.8790,   28.5110,   32.0040,    29.0990
             592,    0.0000,    0.0000,    0.0000,    0.5170,    9.8950,   28.0420,   31.6320,    29.9140
             593,    0.0000,    0.0000,    0.0000,    0.4660,    9.4480,   28.3610,   32.0870,    29.6380
             594,    0.0000,    0.0000,    0.0000,    0.4350,    9.3820,   27.8910,   32.1040,    30.1880
             595,    0.0000,    0.0000,    0.0000,    0.4500,    9.1920,   27.8350,   32.2170,    30.3060
             596,    0.0000,    0.0000,    0.0000,    0.4510,    9.1320,   27.5750,   31.9540,    30.8880
             597,    0.0000,    0.0000,    0.0000,    0.4010,    8.8550,   27.6290,   32.1350,    30.9800
             598,    0.0000,    0.0000,    0.0000,    0.4340,    8.8690,   27.1970,   31.9950,    31.5050
             599,    0.0000,    0.0000,    0.0000,    0.3830,    8.6860,   27.0650,   32.1760,    31.6900
             600,    0.0000,    0.0000,    0.0000,    0.3780,    8.3780,   27.0980,   32.2610,    31.8850
             601,    0.0000,    0.0000,    0.0000,    0.3670,    8.3890,   26.7880,   32.2650,    32.1910
             602,    0.0000,    0.0000,    0.0000,    0.3500,    8.2280,   26.7580,   32.3390,    32.3250
             603,    0.0000,    0.0000,    0.0000,    0.3290,    8.0000,   26.2030,   32.5310,    32.9370
             604,    0.0000,    0.0000,    0.0000,    0.3440,    7.9300,   26.1570,   32.2680,    33.3010
             605,    0.0000,    0.0000,    0.0000,    0.3070,    7.7820,   26.0280,   32.3660,    33.5170
             606,    0.0000,    0.0000,    0.0000,    0.2850,    7.6410,   25.6510,   32.8190,    33.6040
             607,    0.0000,    0.0000,    0.0000,    0.2880,    7.4530,   25.6220,   32.6200,    34.0170
             608,    0.0000,    0.0000,    0.0000,    0.2920,    7.2790,   25.3650,   32.4850,    34.5790
             609,    0.0000,    0.0000,    0.0000,    0.2830,    7.2950,   25.2240,   32.6140,    34.5840
             610,    0.0000,    0.0000,    0.0000,    0.2530,    7.2070,   25.2780,   32.2200,    35.0420
             611,    0.0000,    0.0000,    0.0000,    0.2760,    7.0950,   24.6910,   32.5680,    35.3700
             612,    0.0000,    0.0000,    0.0000,    0.2180,    6.9000,   24.5010,   32.4230,    35.9580
             613,    0.0000,    0.0000,    0.0000,    0.2090,    6.6720,   24.4150,   32.3850,    36.3190
             614,    0.0000,    0.0000,    0.0000,    0.2070,    6.4550,   24.3520,   32.7400,    36.2460
             615,    0.0000,    0.0000,    0.0000,    0.1920,    6.5000,   24.2570,   32.5070,    36.5440
             616,    0.0000,    0.0000,    0.0000,    0.2070,    6.3260,   24.2580,   32.5110,    36.6980
             617,    0.0000,    0.0000,    0.0000,    0.1740,    6.2760,   23.7460,   32.5090,    37.2950
             618,    0.0000,    0.0000,    0.0000,    0.1690,    5.9610,   23.6010,   32.4820,    37.7870
             619,    0.0000,    0.0000,    0.0000,    0.1420,    5.9000,   23.4630,   32.4950,    38.0000
             620,    0.0000,    0.0000,    0.0000,    0.1190,    5.8200,   23.1040,   32.6200,    38.3370
             621,    0.0000,    0.0000,    0.0000,    0.1120,    5.4380,   23.2730,   32.8030,    38.3740
             622,    0.0000,    0.0000,    0.0000,    0.1030,    5.5600,   22.9970,   32.3750,    38.9650
             623,    0.0000,    0.0000,    0.0000,    0.0940,    5.3380,   22.8300,   32.7580,    38.9800
             624,    0.0000,    0.0000,    0.0000,    0.0680,    5.0760,   22.7810,   32.5210,    39.5540
             625,    0.0000,    0.0000,    0.0000,    0.0710,    5.0670,   22.3360,   32.4880,    40.0380
             626,    0.0000,    0.0000,    0.0000,    0.0540,    4.9840,   22.0850,   32.4630,    40.4140
             627,    0.0000,    0.0000,    0.0000,    0.0470,    4.8440,   21.7170,   32.6160,    40.7760
             628,    0.0000,    0.0000,    0.0000,    0.0330,    4.5750,   21.6600,   32.6220,    41.1100
             629,    0.0000,    0.0000,    0.0000,    0.0360,    4.5260,   21.4130,   32.6840,    41.3410
             630,    0.0000,    0.0000,    0.0000,    0.0220,    4.4840,   21.3890,   32.5700,    41.5350
             631,    0.0000,    0.0000,    0.0000,    0.0200,    4.3720,   21.1630,   32.2960,    42.1490
             632,    0.0000,    0.0000,    0.0000,    0.0130,    4.0990,   21.2480,   32.2850,    42.3550
             633,    0.0000,    0.0000,    0.0000,    0.0070,    4.2150,   20.8020,   31.9920,    42.9840
             634,    0.0000,    0.0000,    0.0000,    0.0080,    3.9560,   20.4470,   32.1940,    43.3950
             635,    0.0000,    0.0000,    0.0000,    0.0070,    4.0080,   20.3830,   32.3680,    43.2340
             636,    0.0000,    0.0000,    0.0000,    0.0040,    3.9000,   20.1640,   32.3620,    43.5700
             637,    0.0000,    0.0000,    0.0000,    0.0040,    3.7110,   19.8330,   32.2150,    44.2370
             638,    0.0000,    0.0000,    0.0000,    0.0020,    3.6330,   19.5050,   32.2400,    44.6200
             639,    0.0000,    0.0000,    0.0000,    0.0010,    3.6460,   19.6470,   31.8600,    44.8460
             640,    0.0000,    0.0000,    0.0000,    0.0010,    3.4260,   19.2870,   31.9660,    45.3200
             641,    0.0000,    0.0000,    0.0000,    0.0020,    3.3760,   19.3590,   31.7510,    45.5120
             642,    0.0000,    0.0000,    0.0000,    0.0000,    3.3560,   19.0460,   32.1010,    45.4970
             643,    0.0000,    0.0000,    0.0000,    0.0000,    3.2910,   18.7480,   32.0380,    45.9230
             644,    0.0000,    0.0000,    0.0000,    0.0020,    3.2920,   18.4480,   31.7380,    46.5200
             645,    0.0000,    0.0000,    0.0000,    0.0000,    3.0990,   18.3890,   31.6340,    46.8780
             646,    0.0000,    0.0000,    0.0000,    0.0000,    3.1390,   18.0780,   31.6590,    47.1240
             647,    0.0000,    0.0000,    0.0000,    0.0000,    2.9750,   17.9480,   31.6000,    47.4770
             648,    0.0000,    0.0000,    0.0000,    0.0000,    3.0080,   17.4630,   31.2590,    48.2700
             649,    0.0000,    0.0000,    0.0000,    0.0010,    2.9490,   17.7820,   31.1000,    48.1680
             650,    0.0000,    0.0000,    0.0000,    0.0000,    2.8460,   17.4470,   31.1650,    48.5420
             651,    0.0000,    0.0000,    0.0000,    0.0000,    2.7570,   17.0290,   31.1150,    49.0990
             652,    0.0000,    0.0000,    0.0000,    0.0000,    2.7020,   16.9800,   31.1410,    49.1770
             653,    0.0000,    0.0000,    0.0000,    0.0000,    2.6210,   16.7470,   31.0230,    49.6090
             654,    0.0000,    0.0000,    0.0000,    0.0000,    2.6620,   16.7580,   30.7680,    49.8120
             655,    0.0000,    0.0000,    0.0000,    0.0000,    2.5160,   16.2140,   30.6860,    50.5840
             656,    0.0000,    0.0000,    0.0000,    0.0000,    2.5160,   16.0610,   30.7440,    50.6790
             657,    0.0000,    0.0000,    0.0000,    0.0000,    2.4510,   15.9470,   30.3160,    51.2860
             658,    0.0000,    0.0000,    0.0000,    0.0000,    2.3390,   15.8530,   30.5460,    51.2620
             659,    0.0000,    0.0000,    0.0000,    0.0000,    2.3750,   15.6650,   30.2430,    51.7170
             660,    0.0000,    0.0000,    0.0000,    0.0000,    2.3000,   15.3420,   30.4300,    51.9280
             661,    0.0000,    0.0000,    0.0000,    0.0000,    2.2830,   15.3060,   30.0340,    52.3770
             662,    0.0000,    0.0000,    0.0000,    0.0000,    2.1690,   14.9240,   30.1330,    52.7740
             663,    0.0000,    0.0000,    0.0000,    0.0000,    2.0680,   15.0750,   29.9070,    52.9500
             664,    0.0000,    0.0000,    0.0000,    0.0000,    2.0670,   14.7730,   30.0310,    53.1290
             665,    0.0000,    0.0000,    0.0000,    0.0000,    1.9980,   14.5490,   29.5470,    53.9060
             666,    0.0000,    0.0000,    0.0000,    0.0000,    1.9460,   14.2490,   29.6880,    54.1170
             667,    0.0000,    0.0000,    0.0000,    0.0000,    1.8680,   14.0850,   29.6820,    54.3650
             668,    0.0000,    0.0000,    0.0000,    0.0000,    1.8510,   13.9010,   29.4450,    54.8030
             669,    0.0000,    0.0000,    0.0000,    0.0000,    1.8620,   13.8050,   29.0070,    55.3260
             670,    0.0000,    0.0000,    0.0000,    0.0000,    1.7940,   13.7990,   28.9700,    55.4370
             671,    0.0000,    0.0000,    0.0000,    0.0000,    1.7160,   13.4250,   29.0240,    55.8350
             672,    0.0000,    0.0000,    0.0000,    0.0000,    1.6450,   13.3540,   28.9130,    56.0880
             673,    0.0000,    0.0000,    0.0000,    0.0000,    1.6270,   12.9410,   28.5900,    56.8420
             674,    0.0000,    0.0000,    0.0000,    0.0000,    1.6000,   13.0710,   28.5770,    56.7520
             675,    0.0000,    0.0000,    0.0000,    0.0000,    1.5890,   12.7860,   28.6350,    56.9900
             676,    0.0000,    0.0000,    0.0000,    0.0000,    1.5660,   12.7320,   28.5250,    57.1770
             677,    0.0000,    0.0000,    0.0000,    0.0000,    1.4930,   12.4000,   28.0850,    58.0220
             678,    0.0000,    0.0000,    0.0000,    0.0000,    1.4580,   12.3490,   28.2810,    57.9120
             679,    0.0000,    0.0000,    0.0000,    0.0000,    1.3690,   12.2950,   28.1760,    58.1600
             680,    0.0000,    0.0000,    0.0000,    0.0000,    1.2970,   12.1030,   27.8720,    58.7280
             681,    0.0000,    0.0000,    0.0000,    0.0000,    1.3600,   11.8260,   27.6550,    59.1590
             682,    0.0000,    0.0000,    0.0000,    0.0000,    1.3710,   11.6190,   27.5340,    59.4760
             683,    0.0000,    0.0000,    0.0000,    0.0000,    1.3160,   11.5090,   27.4910,    59.6840
             684,    0.0000,    0.0000,    0.0000,    0.0000,    1.2800,   11.4230,   27.4280,    59.8690
             685,    0.0000,    0.0000,    0.0000,    0.0000,    1.1100,   11.3600,   27.1880,    60.3420
             686,    0.0000,    0.0000,    0.0000,    0.0000,    1.1760,   11.0590,   27.0630,    60.7020
             687,    0.0000,    0.0000,    0.0000,    0.0000,    1.1380,   10.8690,   26.7950,    61.1980
             688,    0.0000,    0.0000,    0.0000,    0.0000,    1.1570,   10.7990,   26.6190,    61.4250
             689,    0.0000,    0.0000,    0.0000,    0.0000,    1.0970,   10.6440,   26.5680,    61.6910
             690,    0.0000,    0.0000,    0.0000,    0.0000,    0.9900,   10.5490,   26.3330,    62.1280
             691,    0.0000,    0.0000,    0.0000,    0.0000,    0.9950,   10.4500,   26.3890,    62.1660
             692,    0.0000,    0.0000,    0.0000,    0.0000,    0.9850,   10.2670,   26.1080,    62.6400
             693,    0.0000,    0.0000,    0.0000,    0.0000,    0.9070,   10.1000,   26.0910,    62.9020
             694,    0.0000,    0.0000,    0.0000,    0.0000,    0.8970,    9.8650,   25.9570,    63.2810
             695,    0.0000,    0.0000,    0.0000,    0.0000,    0.8090,    9.6710,   25.9870,    63.5330
             696,    0.0000,    0.0000,    0.0000,    0.0000,    0.8440,    9.6510,   25.5230,    63.9820
             697,    0.0000,    0.0000,    0.0000,    0.0000,    0.7910,    9.5850,   25.4260,    64.1980
             698,    0.0000,    0.0000,    0.0000,    0.0000,    0.7640,    9.2350,   25.2730,    64.7280
             699,    0.0000,    0.0000,    0.0000,    0.0000,    0.7120,    9.2870,   25.0860,    64.9150
             700,    0.0000,    0.0000,    0.0000,    0.0000,    0.6570,    9.0020,   24.9210,    65.4200
             701,    0.0000,    0.0000,    0.0000,    0.0000,    0.6250,    8.7150,   25.0660,    65.5940
             702,    0.0000,    0.0000,    0.0000,    0.0000,    0.6200,    8.5790,   24.8750,    65.9260
             703,    0.0000,    0.0000,    0.0000,    0.0000,    0.5750,    8.5200,   24.8590,    66.0460
             704,    0.0000,    0.0000,    0.0000,    0.0000,    0.5430,    8.4650,   24.3850,    66.6070
             705,    0.0000,    0.0000,    0.0000,    0.0000,    0.5910,    8.1090,   24.4140,    66.8860
             706,    0.0000,    0.0000,    0.0000,    0.0000,    0.5020,    8.1100,   24.0560,    67.3320
             707,    0.0000,    0.0000,    0.0000,    0.0000,    0.4770,    7.8620,   23.9720,    67.6890
             708,    0.0000,    0.0000,    0.0000,    0.0000,    0.4770,    7.9290,   23.8190,    67.7750
             709,    0.0000,    0.0000,    0.0000,    0.0000,    0.4640,    7.7890,   23.4210,    68.3260
             710,    0.0000,    0.0000,    0.0000,    0.0000,    0.4310,    7.3740,   23.4800,    68.7150
             711,    0.0000,    0.0000,    0.0000,    0.0000,    0.4050,    7.3500,   23.3320,    68.9130
             712,    0.0000,    0.0000,    0.0000,    0.0000,    0.3940,    7.2910,   23.1900,    69.1250
             713,    0.0000,    0.0000,    0.0000,    0.0000,    0.4050,    7.2770,   22.8010,    69.5170
             714,    0.0000,    0.0000,    0.0000,    0.0000,    0.3420,    6.8340,   22.9590,    69.8650
             715,    0.0000,    0.0000,    0.0000,    0.0000,    0.3640,    6.8920,   22.6770,    70.0670
             716,    0.0000,    0.0000,    0.0000,    0.0000,    0.3510,    6.7120,   22.4710,    70.4660
             717,    0.0000,    0.0000,    0.0000,    0.0000,    0.3450,    6.6640,   22.2480,    70.7430
             718,    0.0000,    0.0000,    0.0000,    0.0000,    0.3270,    6.5010,   22.1870,    70.9850
             719,    0.0000,    0.0000,    0.0000,    0.0000,    0.3180,    6.4320,   21.9740,    71.2760
             720,    0.0000,    0.0000,    0.0000,    0.0000,    0.3290,    6.2940,   21.7940,   71.5830
             721,    0.0000,    0.0000,    0.0000,    0.0000,    0.2800,    6.2140,   21.3500,   72.1560
             722,    0.0000,    0.0000,    0.0000,    0.0000,    0.2850,    6.1520,   21.3650,   72.1980
             723,    0.0000,    0.0000,    0.0000,    0.0000,    0.2850,    5.8240,   21.5240,   72.3670
             724,    0.0000,    0.0000,    0.0000,    0.0000,    0.2610,    5.9770,   20.9420,   72.8200
             725,    0.0000,    0.0000,    0.0000,    0.0000,    0.2770,    5.8260,   20.6410,   73.2560
             726,    0.0000,    0.0000,    0.0000,    0.0000,    0.2390,    5.6080,   20.8250,   73.3280
             727,    0.0000,    0.0000,    0.0000,    0.0000,    0.2540,    5.6390,   20.5810,   73.5260
             728,    0.0000,    0.0000,    0.0000,    0.0000,    0.2430,    5.5180,   20.4720,   73.7670
             729,    0.0000,    0.0000,    0.0000,    0.0000,    0.2500,    5.4130,   20.2570,   74.0800
             730,    0.0000,    0.0000,    0.0000,    0.0000,    0.2540,    5.3660,   20.1120,   74.2680
             731,    0.0000,    0.0000,    0.0000,    0.0000,    0.2180,    5.2200,   19.7060,   74.8560
             732,    0.0000,    0.0000,    0.0000,    0.0000,    0.2110,    5.1080,   19.7010,   74.9800
             733,    0.0000,    0.0000,    0.0000,    0.0000,    0.2140,    5.0820,   19.4930,   75.2110
             734,    0.0000,    0.0000,    0.0000,    0.0000,    0.1780,    4.9410,   19.6300,   75.2510
             735,    0.0000,    0.0000,    0.0000,    0.0000,    0.1860,    4.7340,   19.0650,   76.0150
             736,    0.0000,    0.0000,    0.0000,    0.0000,    0.1750,    4.7810,   18.8790,   76.1650
             737,    0.0000,    0.0000,    0.0000,    0.0000,    0.1690,    4.6480,   18.6900,   76.4930
             738,    0.0000,    0.0000,    0.0000,    0.0000,    0.1770,    4.6120,   18.7230,   76.4880
             739,    0.0000,    0.0000,    0.0000,    0.0000,    0.1690,    4.4930,   18.2710,   77.0670
             740,    0.0000,    0.0000,    0.0000,    0.0000,    0.1700,    4.2920,   18.3550,   77.1830
             741,    0.0000,    0.0000,    0.0000,    0.0000,    0.1460,    4.3430,   18.3180,   77.1930
             742,    0.0000,    0.0000,    0.0000,    0.0000,    0.1670,    4.2500,   17.9830,   77.6000
             743,    0.0000,    0.0000,    0.0000,    0.0000,    0.1470,    4.2290,   17.5730,   78.0510
             744,    0.0000,    0.0000,    0.0000,    0.0000,    0.1450,    4.0520,   17.6520,   78.1510
             745,    0.0000,    0.0000,    0.0000,    0.0000,    0.1500,    3.9950,   17.5210,   78.3340
             746,    0.0000,    0.0000,    0.0000,    0.0000,    0.1200,    3.9960,   17.4250,   78.4590
             747,    0.0000,    0.0000,    0.0000,    0.0000,    0.1370,    3.7100,   16.9190,   79.2340
             748,    0.0000,    0.0000,    0.0000,    0.0000,    0.0960,    3.7170,   17.1580,   79.0290
             749,    0.0000,    0.0000,    0.0000,    0.0000,    0.1090,    3.7620,   16.7320,   79.3970
             750,    0.0000,    0.0000,    0.0000,    0.0000,    0.1110,    3.6220,   16.7710,   79.4960
             751,    0.0000,    0.0000,    0.0000,    0.0000,    0.1110,    3.6820,   16.4310,   79.7760
             752,    0.0000,    0.0000,    0.0000,    0.0000,    0.1000,    3.4750,   16.3320,   80.0930
             753,    0.0000,    0.0000,    0.0000,    0.0000,    0.1020,    3.3380,   16.3460,   80.2140
             754,    0.0000,    0.0000,    0.0000,    0.0000,    0.0950,    3.2220,   16.0540,   80.6290
             755,    0.0000,    0.0000,    0.0000,    0.0000,    0.0800,    3.2180,   15.8700,   80.8320
             756,    0.0000,    0.0000,    0.0000,    0.0000,    0.0740,    3.1940,   15.5470,   81.1850
             757,    0.0000,    0.0000,    0.0000,    0.0000,    0.0910,    3.1170,   15.3720,   81.4200
             758,    0.0000,    0.0000,    0.0000,    0.0000,    0.0820,    3.0510,   15.4250,   81.4420
             759,    0.0000,    0.0000,    0.0000,    0.0000,    0.0830,    3.1440,   14.9450,   81.8280
             760,    0.0000,    0.0000,    0.0000,    0.0000,    0.0720,    2.9450,   14.8890,   82.0940
             761,    0.0000,    0.0000,    0.0000,    0.0000,    0.0720,    2.8710,   14.8410,   82.2160
             762,    0.0000,    0.0000,    0.0000,    0.0000,    0.0630,    2.8630,   14.8990,   82.1750
             763,    0.0000,    0.0000,    0.0000,    0.0000,    0.0690,    2.8550,   14.5690,   82.5070
             764,    0.0000,    0.0000,    0.0000,    0.0000,    0.0730,    2.7790,   14.6890,   82.4590
             765,    0.0000,    0.0000,    0.0000,    0.0000,    0.0460,    2.6180,   14.2350,   83.1010
             766,    0.0000,    0.0000,    0.0000,    0.0000,    0.0630,    2.6470,   13.9430,   83.3470
             767,    0.0000,    0.0000,    0.0000,    0.0000,    0.0520,    2.5240,   13.9160,   83.5080
             768,    0.0000,    0.0000,    0.0000,    0.0000,    0.0370,    2.4770,   13.7600,   83.7260
             769,    0.0000,    0.0000,    0.0000,    0.0000,    0.0470,    2.4790,   13.7030,   83.7710
             770,    0.0000,    0.0000,    0.0000,    0.0000,    0.0480,    2.4130,   13.3560,   84.1830
             771,    0.0000,    0.0000,    0.0000,    0.0000,    0.0280,    2.2410,   13.2550,   84.4760
             772,    0.0000,    0.0000,    0.0000,    0.0000,    0.0420,    2.2590,   13.1060,   84.5930
             773,    0.0000,    0.0000,    0.0000,    0.0000,    0.0390,    2.1810,   13.0340,   84.7460
             774,    0.0000,    0.0000,    0.0000,    0.0000,    0.0430,    2.1580,   12.9930,   84.8060
             775,    0.0000,    0.0000,    0.0000,    0.0000,    0.0270,    2.0930,   12.8510,   85.0290
             776,    0.0000,    0.0000,    0.0000,    0.0000,    0.0210,    1.9980,   12.6140,   85.3670
             777,    0.0000,    0.0000,    0.0000,    0.0000,    0.0220,    1.9940,   12.5260,   85.4580
             778,    0.0000,    0.0000,    0.0000,    0.0000,    0.0220,    1.9690,   12.2890,   85.7200
             779,    0.0000,    0.0000,    0.0000,    0.0000,    0.0230,    1.7740,   12.4150,   85.7880
             780,    0.0000,    0.0000,    0.0000,    0.0000,    0.0200,    1.8160,   12.1280,   86.0360
             781,    0.0000,    0.0000,    0.0000,    0.0000,    0.0190,    1.7630,   11.8690,   86.3490
             782,    0.0000,    0.0000,    0.0000,    0.0000,    0.0110,    1.7190,   11.6510,   86.6190
             783,    0.0000,    0.0000,    0.0000,    0.0000,    0.0140,    1.6730,   11.5110,   86.8020
             784,    0.0000,    0.0000,    0.0000,    0.0000,    0.0120,    1.5920,   11.2600,   87.1360
             785,    0.0000,    0.0000,    0.0000,    0.0000,    0.0140,    1.5500,   11.3150,   87.1210
             786,    0.0000,    0.0000,    0.0000,    0.0000,    0.0070,    1.5360,   11.2090,   87.2480
             787,    0.0000,    0.0000,    0.0000,    0.0000,    0.0040,    1.4790,   11.0260,   87.4910
             788,    0.0000,    0.0000,    0.0000,    0.0000,    0.0030,    1.5140,   10.9080,   87.5750
             789,    0.0000,    0.0000,    0.0000,    0.0000,    0.0020,    1.4150,   10.7210,   87.8620
             790,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.4180,   10.4510,   88.1310
             791,    0.0000,    0.0000,    0.0000,    0.0000,    0.0020,    1.3550,   10.2280,   88.4150
             792,    0.0000,    0.0000,    0.0000,    0.0000,    0.0040,    1.3500,   10.0920,   88.5540
             793,    0.0000,    0.0000,    0.0000,    0.0000,    0.0020,    1.3030,   10.1010,   88.5940
             794,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.2340,   10.0850,   88.6810
             795,    0.0000,    0.0000,    0.0000,    0.0000,    0.0010,    1.2460,    9.6970,   89.0560
             796,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.1200,    9.4160,   89.4640
             797,    0.0000,    0.0000,    0.0000,    0.0000,    0.0010,    1.1680,    9.4020,   89.4290
             798,    0.0000,    0.0000,    0.0000,    0.0000,    0.0010,    1.1370,    9.4460,   89.4160
             799,    0.0000,    0.0000,    0.0000,    0.0000,    0.0010,    1.1480,    9.2800,   89.5710
             800,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0910,    9.1210,   89.7880
             801,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.9910,    9.1740,   89.8350
             802,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0460,    8.9040,   90.0500
             803,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    1.0100,    8.6410,   90.3490
             804,    0.0000,    0.0000,    0.0000,    0.0000,    0.0010,    0.9620,    8.7750,   90.2620
             805,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.9250,    8.4930,   90.5820
             806,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.8630,    8.3600,   90.7770
             807,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.8560,    8.3270,   90.8170
             808,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.8780,    8.1250,   90.9970
             809,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.9240,    8.0170,   91.0590
             810,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.8260,    8.0040,   91.1700
             811,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.8260,    7.8020,   91.3720
             812,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.7890,    7.7630,   91.4480
             813,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.7800,    7.6090,   91.6110
             814,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.7590,    7.3750,   91.8660
             815,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.7110,    7.2230,   92.0660
